"combined_row","field","source","conversion"
207,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK25","mm^-2 to m^-2: multiply by 1e6"
207,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK25; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA25",
207,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX25",
208,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O26",
208,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D26",
208,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB26",
208,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC26",
208,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V26",
208,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z26",
208,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P26",
208,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q26",
208,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK26","mm^-2 to m^-2: multiply by 1e6"
208,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK26; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA26",
208,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX26",
209,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O27",
209,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D27",
209,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB27",
209,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC27",
209,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V27",
209,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z27",
209,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P27",
209,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q27",
209,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK27","mm^-2 to m^-2: multiply by 1e6"
209,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK27; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA27",
209,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX27",
210,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O28",
210,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D28",
210,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB28",
210,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC28",
210,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V28",
210,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z28",
210,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P28",
210,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q28",
210,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK28","mm^-2 to m^-2: multiply by 1e6"
210,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK28; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA28",
210,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX28",
211,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O29",
211,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D29",
211,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB29",
211,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC29",
211,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V29",
211,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z29",
211,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P29",
211,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q29",
211,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK29","mm^-2 to m^-2: multiply by 1e6"
211,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK29; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA29",
211,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX29",
212,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O30",
212,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D30",
212,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB30",
212,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC30",
212,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V30",
212,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z30",
212,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P30",
212,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q30",
212,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK30","mm^-2 to m^-2: multiply by 1e6"
212,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK30; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA30",
212,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX30",
213,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O31",
213,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D31",
213,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB31",
213,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC31",
213,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V31",
213,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z31",
213,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P31",
213,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q31",
213,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK31","mm^-2 to m^-2: multiply by 1e6"
213,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK31; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA31",
213,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX31",
214,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O32",
214,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D32",
214,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB32",
214,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC32",
214,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V32",
214,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z32",
214,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P32",
214,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q32",
214,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK32","mm^-2 to m^-2: multiply by 1e6"
214,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK32; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA32",
214,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX32",
215,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O33",
215,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D33",
215,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB33",
215,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC33",
215,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V33",
215,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z33",
215,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P33",
215,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q33",
215,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK33","mm^-2 to m^-2: multiply by 1e6"
215,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK33; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA33",
215,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX33",
216,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O34",
216,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D34",
216,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB34",
216,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC34",
216,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V34",
216,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z34",
216,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P34",
216,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q34",
216,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK34","mm^-2 to m^-2: multiply by 1e6"
216,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK34; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA34",
216,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX34",
217,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O35",
217,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D35",
217,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB35",
217,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC35",
217,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V35",
217,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z35",
217,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P35",
217,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q35",
217,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK35","mm^-2 to m^-2: multiply by 1e6"
217,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK35; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA35",
217,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX35",
218,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O36",
218,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D36",
218,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB36",
218,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC36",
218,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V36",
218,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z36",
218,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P36",
218,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q36",
218,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK36","mm^-2 to m^-2: multiply by 1e6"
218,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK36; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA36",
218,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX36",
219,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O37",
219,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D37",
219,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB37",
219,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC37",
219,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V37",
219,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z37",
219,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P37",
219,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q37",
219,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK37","mm^-2 to m^-2: multiply by 1e6"
219,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK37; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA37",
219,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX37",
220,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O38",
220,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D38",
220,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB38",
220,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC38",
220,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V38",
220,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X38",
220,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W38",
220,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z38",
220,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P38",
220,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q38",
220,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK38","mm^-2 to m^-2: multiply by 1e6"
220,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK38; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA38",
220,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX38",
221,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O39",
221,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D39",
221,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB39",
221,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC39",
221,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V39",
221,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z39",
221,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P39",
221,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q39",
221,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK39","mm^-2 to m^-2: multiply by 1e6"
221,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK39; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA39",
221,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX39",
222,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O40",
222,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D40",
222,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB40",
222,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC40",
222,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V40",
222,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X40",
222,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W40",
222,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z40",
222,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P40",
222,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q40",
222,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX40",
223,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O41",
223,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D41",
223,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB41",
223,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC41",
223,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V41",
223,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z41",
223,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P41",
223,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q41",
223,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX41",
224,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O42",
224,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D42",
224,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB42",
224,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC42",
224,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V42",
224,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z42",
224,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P42",
224,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q42",
224,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX42",
225,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O43",
225,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D43",
225,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB43",
225,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC43",
225,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V43",
225,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X43",
225,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W43",
225,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z43",
225,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P43",
225,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q43",
225,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK43","mm^-2 to m^-2: multiply by 1e6"
225,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK43; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA43",
225,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX43",
226,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O44",
226,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D44",
226,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB44",
226,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC44",
226,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V44",
226,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z44",
226,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P44",
226,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q44",
226,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX44",
227,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O45",
227,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D45",
227,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB45",
227,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC45",
227,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V45",
227,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z45",
227,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P45",
227,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q45",
227,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX45",
228,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O46",
228,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D46",
228,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB46",
228,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC46",
228,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V46",
228,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X46",
228,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W46",
228,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z46",
228,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P46",
228,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q46",
228,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK46","mm^-2 to m^-2: multiply by 1e6"
228,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK46; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA46",
228,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX46",
229,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O47",
229,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D47",
229,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB47",
229,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC47",
229,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V47",
229,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z47",
229,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P47",
229,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q47",
229,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK47","mm^-2 to m^-2: multiply by 1e6"
229,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK47; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA47",
229,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX47",
230,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O48",
230,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D48",
230,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB48",
230,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC48",
230,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V48",
230,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z48",
230,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P48",
230,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q48",
230,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK48","mm^-2 to m^-2: multiply by 1e6"
230,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK48; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA48",
230,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX48",
231,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O49",
231,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D49",
231,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB49",
231,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC49",
231,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V49",
231,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z49",
231,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P49",
231,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q49",
231,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK49","mm^-2 to m^-2: multiply by 1e6"
231,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK49; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA49",
231,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX49",
232,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O50",
232,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D50",
232,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB50",
232,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC50",
232,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V50",
232,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z50",
232,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P50",
232,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q50",
232,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK50","mm^-2 to m^-2: multiply by 1e6"
232,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK50; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA50",
232,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX50",
233,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O51",
233,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D51",
233,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB51",
233,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC51",
233,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V51",
233,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X51",
233,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W51",
233,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z51",
233,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P51",
233,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q51",
233,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK51","mm^-2 to m^-2: multiply by 1e6"
233,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK51; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA51",
233,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX51",
234,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O52",
234,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D52",
234,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB52",
234,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC52",
234,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V52",
234,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z52",
234,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P52",
234,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q52",
234,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK52","mm^-2 to m^-2: multiply by 1e6"
234,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK52; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA52",
234,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX52",
235,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O53",
235,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D53",
235,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB53",
235,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC53",
235,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V53",
235,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z53",
235,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P53",
235,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q53",
235,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK53","mm^-2 to m^-2: multiply by 1e6"
235,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK53; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA53",
235,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX53",
236,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O54",
236,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D54",
